family,p,n,instance,k,time_s,improvement_pct,moves,scans,time_per_scan_ms,avg_neighborhood_size,initial_objective,final_objective
Euclidean,2,250,1,1,0.020608,2.276817,124,125,0.10088,496.0,18926.087088,18495.174653
Euclidean,2,250,2,1,0.019756,2.807566,111,112,0.097357,496.0,18090.711397,17582.802714
Euclidean,2,250,3,1,0.016667,0.936353,75,76,0.098408,496.0,18675.594404,18500.724896
Euclidean,2,250,4,1,0.022351,11.797011,145,146,0.101336,496.0,19045.425782,16798.634788
Euclidean,2,250,5,1,0.018269,4.5342,104,105,0.101495,496.0,17786.815922,16980.326081
Euclidean,2,250,6,1,0.015627,0.359652,91,92,0.090957,496.0,16652.729877,16592.837987
Euclidean,2,250,7,1,0.020548,3.077575,128,129,0.096054,496.0,18498.872862,17929.556189
Euclidean,2,250,8,1,0.020763,5.477332,132,133,0.098421,496.0,18381.609528,17374.787758
Euclidean,2,250,9,1,0.017333,1.468505,103,104,0.096538,496.0,17734.805362,17474.368781
Euclidean,2,250,10,1,0.021957,11.107085,125,126,0.10577,496.0,18723.965601,16644.278861
Euclidean,2,250,11,1,0.020001,4.511551,119,120,0.098858,496.0,19341.510601,18468.908484
Euclidean,2,250,12,1,0.018201,0.638385,105,106,0.097019,496.0,17718.169299,17605.059159
Euclidean,2,250,13,1,0.017358,1.458922,101,102,0.095088,496.0,17232.011058,16980.609496
Euclidean,2,250,14,1,0.018615,9.976187,106,107,0.104794,496.0,19298.054897,17372.844875
Euclidean,2,250,15,1,0.020592,8.864737,131,132,0.101076,496.0,19705.174564,17958.362571
Euclidean,2,250,16,1,0.016433,0.309614,92,93,0.093441,496.0,18244.604668,18188.116767
Euclidean,2,250,17,1,0.019479,13.176273,123,124,0.098395,496.0,19165.216786,16639.955512
Euclidean,2,250,18,1,0.017918,3.332533,105,106,0.10233,496.0,18488.996436,17872.844548
Euclidean,2,250,19,1,0.019881,12.002989,121,122,0.100352,496.0,17970.621428,15813.6098
Euclidean,2,250,20,1,0.020488,1.155043,131,132,0.094939,496.0,18040.759556,17832.380973
Euclidean,2,250,1,2,0.039717,15.609676,130,131,0.243962,1341.572519,18926.087088,15971.786289
Euclidean,2,250,2,2,0.037105,12.375761,134,135,0.217363,1324.681481,18090.711397,15851.848257
Euclidean,2,250,3,2,0.04482,19.332988,158,159,0.235459,1345.27044,18675.594404,15065.043997
Euclidean,2,250,4,2,0.038962,6.217298,145,146,0.212452,1323.506849,19045.425782,17861.314884
Euclidean,2,250,5,2,0.042812,8.047608,165,166,0.214596,1301.60241,17786.815922,16355.402708
Euclidean,2,250,6,2,0.036305,8.317925,121,122,0.225295,1324.57377,16652.729877,15267.5683
Euclidean,2,250,7,2,0.042623,15.980512,155,156,0.225282,1326.435897,18498.872862,15542.658314
Euclidean,2,250,8,2,0.043516,13.995237,162,163,0.220411,1301.128834,18381.609528,15809.059757
Euclidean,2,250,9,2,0.044728,13.529786,164,165,0.225448,1323.612121,17734.805362,15335.324164
Euclidean,2,250,10,2,0.037048,11.346831,135,136,0.217044,1322.558824,18723.965601,16599.388851
Euclidean,2,250,11,2,0.06245,13.780097,159,160,0.33995,1312.15,19341.510601,16676.231606
Euclidean,2,250,12,2,0.043577,11.004928,158,159,0.223245,1314.553459,17718.169299,15768.297478
Euclidean,2,250,13,2,0.030311,1.47398,102,103,0.205126,1327.495146,17232.011058,16978.014705
Euclidean,2,250,14,2,0.042207,16.478972,151,152,0.225697,1336.421053,19298.054897,16117.933848
Euclidean,2,250,15,2,0.053991,22.193621,201,202,0.229267,1311.485149,19705.174564,15331.88273
Euclidean,2,250,16,2,0.044795,17.122995,157,158,0.233487,1328.734177,18244.604668,15120.581857
Euclidean,2,250,17,2,0.042524,21.971169,153,154,0.218474,1308.779221,19165.216786,14954.394613
Euclidean,2,250,18,2,0.033553,8.32724,119,120,0.216733,1311.616667,18488.996436,16949.373357
Euclidean,2,250,19,2,0.049074,15.666818,184,185,0.225011,1336.854054,17970.621428,15155.196818
Euclidean,2,250,20,2,0.041946,9.525422,158,159,0.218409,1322.163522,18040.759556,16322.301055
Euclidean,2,250,1,3,0.07928,22.012238,158,159,0.447509,2587.761006,18926.087088,14760.03173
Euclidean,2,250,2,3,0.080285,15.658942,170,171,0.425614,2550.105263,18090.711397,15257.897378
Euclidean,2,250,3,3,0.076916,18.137168,162,163,0.423982,2550.834356,18675.594404,15288.370544
Euclidean,2,250,4,3,0.0842,21.038579,175,176,0.43592,2544.420455,19045.425782,15038.538905
Euclidean,2,250,5,3,0.093134,17.473702,200,201,0.42099,2450.557214,17786.815922,14678.800762
Euclidean,2,250,6,3,0.078409,11.065209,164,165,0.427539,2556.375758,16652.729877,14810.070522
Euclidean,2,250,7,3,0.086002,20.171132,177,178,0.438011,2577.393258,18498.872862,14767.44083
Euclidean,2,250,8,3,0.074136,13.951349,156,157,0.424815,2483.961783,18381.609528,15817.127106
Euclidean,2,250,9,3,0.071105,13.779564,147,148,0.426108,2569.459459,17734.805362,15291.026509
Euclidean,2,250,10,3,0.070023,11.541719,140,141,0.438333,2550.950355,18723.965601,16562.898013
Euclidean,2,250,11,3,0.084759,16.688834,179,180,0.4263,2522.177778,19341.510601,16113.638071
Euclidean,2,250,12,3,0.076718,9.486859,156,157,0.437465,2553.082803,17718.169299,16037.271558
Euclidean,2,250,13,3,0.052126,2.328494,105,106,0.411877,2538.566038,17232.011058,16830.764735
Euclidean,2,250,14,3,0.083564,17.009669,169,170,0.442224,2585.494118,19298.054897,16015.519602
Euclidean,2,250,15,3,0.086101,15.849475,184,185,0.42467,2534.908108,19705.174564,16582.007859
Euclidean,2,250,16,3,0.081452,16.132618,170,171,0.430158,2548.19883,18244.604668,15301.272213
Euclidean,2,250,17,3,0.074425,21.327435,157,158,0.424544,2517.379747,19165.216786,15077.767668
Euclidean,2,250,18,3,0.077428,18.774226,164,165,0.420085,2509.987879,18488.996436,15017.830469
Euclidean,2,250,19,3,0.068392,15.995938,140,141,0.426702,2575.929078,17970.621428,15096.051888
Euclidean,2,250,20,3,0.078132,17.009737,160,161,0.433963,2537.714286,18040.759556,14972.073865
Euclidean,2,250,1,4,0.136121,22.393563,160,161,0.793963,4279.590062,18926.087088,14687.861782
Euclidean,2,250,2,4,0.118674,13.979674,138,139,0.79336,4345.467626,18090.711397,15561.688877
Euclidean,2,250,3,4,0.175581,23.416162,213,214,0.778584,4121.345794,18675.594404,14302.486884
Euclidean,2,250,4,4,0.14845,23.972201,183,184,0.764141,4200.978261,19045.425782,14479.818009
Euclidean,2,250,5,4,0.141119,14.221493,183,184,0.720375,3959.206522,17786.815922,15257.265207
Euclidean,2,250,6,4,0.137723,10.686809,169,170,0.762835,4247.388235,16652.729877,14873.084424
Euclidean,2,250,7,4,0.140031,19.328075,165,166,0.790114,4202.855422,18498.872862,14923.396854
Euclidean,2,250,8,4,0.163051,18.396043,200,201,0.76696,4198.587065,18381.609528,15000.120668
Euclidean,2,250,9,4,0.12093,14.223052,154,155,0.731361,4179.819355,17734.805362,15212.374822
Euclidean,2,250,10,4,0.150705,19.343115,187,188,0.757415,4215.393617,18723.965601,15102.167339
Euclidean,2,250,11,4,0.187103,25.994384,232,233,0.763124,4140.403433,19341.510601,14313.804022
Euclidean,2,250,12,4,0.130184,9.460174,159,160,0.762944,4249.75,17718.169299,16041.999594
Euclidean,2,250,13,4,0.099979,4.345571,122,123,0.74752,4251.073171,17232.011058,16483.181753
Euclidean,2,250,14,4,0.154491,19.797161,188,189,0.772444,4243.248677,19298.054897,15477.587841
Euclidean,2,250,15,4,0.153829,28.672465,185,186,0.781005,4335.225806,19705.174564,14055.215332
Euclidean,2,250,16,4,0.135455,17.929291,165,166,0.762367,4259.759036,18244.604668,14973.476364
Euclidean,2,250,17,4,0.147333,24.415887,186,187,0.744545,4088.064171,19165.216786,14485.859057
Euclidean,2,250,18,4,0.140644,24.036047,170,171,0.773854,4203.087719,18488.996436,14044.9726
Euclidean,2,250,19,4,0.134362,17.802636,165,166,0.761054,4317.156627,17970.621428,14771.377065
Euclidean,2,250,20,4,0.117828,17.046556,146,147,0.749633,4171.904762,18040.759556,14965.431391
Euclidean,2,250,1,5,0.237638,22.588341,181,182,1.261137,6579.956044,18926.087088,14650.998052
Euclidean,2,250,2,5,0.234311,15.889064,182,183,1.238989,6337.333333,18090.711397,15216.266665
Euclidean,2,250,3,5,0.220378,16.638566,169,170,1.248629,6208.129412,18675.594404,15568.243213
Euclidean,2,250,4,5,0.293671,24.431591,234,235,1.213557,6224.119149,19045.425782,14392.325276
Euclidean,2,250,5,5,0.26921,18.692955,225,226,1.154482,5999.964602,17786.815922,14461.934507
Euclidean,2,250,6,5,0.200299,9.953962,162,163,1.18054,6360.993865,16652.729877,14995.123513
Euclidean,2,250,7,5,0.222236,20.99355,178,179,1.195872,6301.631285,18498.872862,14615.302712
Euclidean,2,250,8,5,0.243881,14.941045,182,183,1.284847,6152.153005,18381.609528,15635.204969
Euclidean,2,250,9,5,0.215691,14.315283,164,165,1.252339,6221.393939,17734.805362,15196.017753
Euclidean,2,250,10,5,0.230774,14.035936,181,182,1.222648,6302.428571,18723.965601,16095.881836
Euclidean,2,250,11,5,0.232638,24.671023,176,177,1.265141,6351.740113,19341.510601,14569.762101
Euclidean,2,250,12,5,0.225454,18.165383,178,179,1.214648,6359.564246,17718.169299,14499.595947
Euclidean,2,250,13,5,0.179003,12.445749,139,140,1.225929,6399.042857,17232.011058,15087.358211
Euclidean,2,250,14,5,0.251556,24.316447,190,191,1.271812,6423.026178,19298.054897,14605.45365
Euclidean,2,250,15,5,0.241515,24.382474,181,182,1.276104,6472.043956,19705.174564,14900.565578
Euclidean,2,250,16,5,0.221133,18.100982,174,175,1.21912,6364.011429,18244.604668,14942.152014
Euclidean,2,250,17,5,0.213022,24.663654,170,171,1.201468,6320.116959,19165.216786,14438.373966
Euclidean,2,250,18,5,0.198708,23.880501,154,155,1.223297,6225.380645,18488.996436,14073.731442
Euclidean,2,250,19,5,0.222826,17.959657,179,180,1.192722,6251.255556,17970.621428,14743.159452
Euclidean,2,250,20,5,0.234484,20.935907,188,189,1.199074,6249.936508,18040.759556,14263.762847
Euclidean,2,250,1,8,0.737109,26.036488,173,174,4.187218,16868.873563,18926.087088,13998.398622
Euclidean,2,250,2,8,0.739443,18.403403,177,178,4.106135,15830.797753,18090.711397,14761.404851
Euclidean,2,250,3,8,0.617921,19.851186,160,161,3.785901,15428.968944,18675.594404,14968.267456
Euclidean,2,250,4,8,0.636785,26.606874,159,160,3.933437,15602.3875,19045.425782,13978.03339
Euclidean,2,250,5,8,0.74998,20.818691,209,210,3.531129,14186.457143,17786.815922,14083.833686
Euclidean,2,250,6,8,0.73915,11.011744,196,197,3.708812,15258.57868,16652.729877,14818.973915
Euclidean,2,250,7,8,0.719344,19.576493,185,186,3.819113,15273.139785,18498.872862,14877.442349
Euclidean,2,250,8,8,0.73869,23.85645,189,190,3.847589,15434.894737,18381.609528,13996.409973
Euclidean,2,250,9,8,0.585288,14.390112,159,160,3.605138,14768.125,17734.805362,15182.746956
Euclidean,2,250,10,8,0.67013,14.842832,172,173,3.82248,15436.242775,18723.965601,15944.798772
Euclidean,2,250,11,8,0.646987,26.373757,175,176,3.631324,14612.863636,19341.510601,14240.427576
Euclidean,2,250,12,8,0.936332,19.463761,240,241,3.85073,15029.842324,17718.169299,14269.547135
Euclidean,2,250,13,8,0.425073,2.916884,104,105,3.973705,16029.314286,17232.011058,16729.373245
Euclidean,2,250,14,8,0.706476,23.582176,185,186,3.754511,15092.784946,19298.054897,14747.153583
Euclidean,2,250,15,8,0.69141,27.328484,187,188,3.628229,14559.425532,19705.174564,14320.049087
Euclidean,2,250,16,8,0.685895,18.182934,178,179,3.78081,15128.402235,18244.604668,14927.200185
Euclidean,2,250,17,8,0.738956,25.182489,192,193,3.78671,14998.766839,19165.216786,14338.938243
Euclidean,2,250,18,8,0.643143,22.960174,161,162,3.917809,15712.814815,18488.996436,14243.890739
Euclidean,2,250,19,8,0.647535,20.923224,170,171,3.739912,15017.766082,17970.621428,14210.588136
Euclidean,2,250,20,8,0.717606,22.207588,196,197,3.601985,14514.010152,18040.759556,14034.342051
Euclidean,2,250,1,10,1.213526,23.252281,192,193,6.240352,22724.497409,18926.087088,14525.340178
Euclidean,2,250,2,10,1.176934,18.50684,179,180,6.493389,23492.922222,18090.711397,14742.692367
Euclidean,2,250,3,10,1.137571,20.607003,164,165,6.8474,24776.30303,18675.594404,14827.114134
Euclidean,2,250,4,10,1.161739,25.354188,200,201,5.741393,20807.840796,19045.425782,14216.612694
Euclidean,2,250,5,10,1.059413,17.242926,176,177,5.941492,21134.40678,17786.815922,14719.848352
Euclidean,2,250,6,10,1.325053,14.949188,227,228,5.774842,20928.052632,16652.729877,14163.281977
Euclidean,2,250,7,10,1.215495,23.159181,191,192,6.291203,23077.583333,18498.872862,14214.685456
Euclidean,2,250,8,10,1.033993,21.729142,191,192,5.345896,19697.041667,18381.609528,14387.443471
Euclidean,2,250,9,10,0.97675,15.778968,175,176,5.507017,20450.465909,17734.805362,14936.43609
Euclidean,2,250,10,10,1.298152,16.229739,208,209,6.171885,22483.980861,18723.965601,15685.114822
Euclidean,2,250,11,10,1.299672,26.172791,202,203,6.364108,22205.536946,19341.510601,14279.297501
Euclidean,2,250,12,10,1.252323,21.663725,191,192,6.477016,23545.489583,17718.169299,13879.753819
Euclidean,2,250,13,10,0.775577,2.916884,104,105,7.309724,26199.352381,17232.011058,16729.373245
Euclidean,2,250,14,10,1.231617,21.10373,189,190,6.4403,23679.452632,19298.054897,15225.445415
Euclidean,2,250,15,10,1.267478,28.669835,204,205,6.143927,22056.8,19705.174564,14055.733474
Euclidean,2,250,16,10,1.289842,19.128914,181,182,7.039088,25539.769231,18244.604668,14754.609854
Euclidean,2,250,17,10,1.297565,25.208194,206,207,6.228367,22825.149758,19165.216786,14334.011757
Euclidean,2,250,18,10,1.141643,22.91838,183,184,6.160076,22124.293478,18488.996436,14251.617888
Euclidean,2,250,19,10,1.106793,21.884273,196,197,5.580452,20628.091371,17970.621428,14037.881585
Euclidean,2,250,20,10,1.276063,23.10364,218,219,5.785977,21165.899543,18040.759556,13872.68742
Euclidean,2,250,1,12,1.818413,25.418475,187,188,9.630777,32443.202128,18926.087088,14115.364416
Euclidean,2,250,2,12,1.945204,18.608617,184,185,10.471043,34909.513514,18090.711397,14724.280263
Euclidean,2,250,3,12,1.93467,20.780272,186,187,10.298733,34298.930481,18675.594404,14794.755173
Euclidean,2,250,4,12,1.648836,25.456511,192,193,8.498808,28904.663212,19045.425782,14197.124968
Euclidean,2,250,5,12,1.673761,20.663673,159,160,10.4109,34743.4,17786.815922,14111.40645
Euclidean,2,250,6,12,1.946409,15.322432,226,227,8.541392,28950.449339,16652.729877,14101.126644
Euclidean,2,250,7,12,1.8938,22.731188,187,188,10.024128,33281.468085,18498.872862,14293.859328
Euclidean,2,250,8,12,1.500116,21.302847,171,172,8.671663,28655.523256,18381.609528,14465.803308
Euclidean,2,250,9,12,1.400034,15.621771,174,175,7.955383,27324.022857,17734.805362,14964.31461
Euclidean,2,250,10,12,2.076797,16.294307,210,211,9.804133,32529.21327,18723.965601,15673.025086
Euclidean,2,250,11,12,1.761842,26.28165,195,196,8.947184,30253.928571,19341.510601,14258.242549
Euclidean,2,250,12,12,1.907597,21.584339,200,201,9.445627,31315.920398,17718.169299,13893.81958
Euclidean,2,250,13,12,1.338404,2.916884,104,105,12.671095,39868.647619,17232.011058,16729.373245
Euclidean,2,250,14,12,1.732826,23.138966,180,181,9.521884,31438.430939,19298.054897,14832.684628
Euclidean,2,250,15,12,1.830476,28.976919,214,215,8.475693,28862.27907,19705.174564,13995.222034
Euclidean,2,250,16,12,1.782171,19.369011,185,186,9.541656,32094.698925,18244.604668,14710.805243
Euclidean,2,250,17,12,1.855015,25.208194,206,207,8.922,30543.391304,19165.216786,14334.011757
Euclidean,2,250,18,12,1.901692,24.519764,235,236,8.023606,27129.559322,18488.996436,13955.538169
Euclidean,2,250,19,12,2.046181,23.770535,212,213,9.565869,29608.779343,17970.621428,13698.908588
Euclidean,2,250,20,12,1.876785,22.196413,203,204,9.160618,30283.911765,18040.759556,14036.358045
Euclidean,2,250,1,20,4.135923,25.415894,189,190,21.728458,61054.357895,18926.087088,14115.852825
Euclidean,2,250,2,20,4.282515,18.62455,177,178,24.015781,66738.370787,18090.711397,14721.397722
Euclidean,2,250,3,20,5.011206,20.70127,175,176,28.425278,75482.556818,18675.594404,14809.509231
Euclidean,2,250,4,20,4.478087,25.563051,203,204,21.912917,59328.656863,19045.425782,14176.833971
Euclidean,2,250,5,20,3.702748,21.045122,165,166,22.256705,61838.783133,17786.815922,14043.558846
Euclidean,2,250,6,20,5.060505,15.560273,262,263,19.211829,52968.859316,16652.729877,14061.519601
Euclidean,2,250,7,20,5.11067,22.441104,176,177,28.829565,76566.813559,18498.872862,14347.521551
Euclidean,2,250,8,20,4.958142,23.949074,196,197,25.122264,67619.756345,18381.609528,13979.384319
Euclidean,2,250,9,20,3.878236,15.66132,172,173,22.372659,61592.381503,17734.805362,14957.300734
Euclidean,2,250,10,20,5.239374,16.496866,211,212,24.675042,67110.54717,18723.965601,15635.097999
Euclidean,2,250,11,20,5.223086,26.366925,200,201,25.948109,69974.447761,19341.510601,14241.748953
Euclidean,2,250,12,20,3.945296,22.230486,197,198,19.888182,56182.232323,17718.169299,13779.334215
Euclidean,2,250,13,20,3.978905,2.916884,104,105,37.819771,98883.314286,17232.011058,16729.373245
Euclidean,2,250,14,20,4.835655,23.182768,196,197,24.508112,64699.563452,19298.054897,14824.231652
Euclidean,2,250,15,20,4.161307,28.574408,192,193,21.521435,58412.207254,19705.174564,14074.537489
Euclidean,2,250,16,20,4.460085,19.379394,187,188,23.680266,64145.06383,18244.604668,14708.910813
Euclidean,2,250,17,20,4.271478,26.147,209,210,20.303667,57282.52381,19165.216786,14154.087632
Euclidean,2,250,18,20,4.383048,24.201101,212,213,20.536028,56952.112676,18488.996436,14014.455651
Euclidean,2,250,19,20,3.920661,22.346258,186,187,20.922037,58051.871658,17970.621428,13954.859999
Euclidean,2,250,20,20,3.864394,22.192976,198,199,19.381246,55813.61809,18040.759556,14036.978068
Euclidean,1,500,1,1,0.093438,9.38027,256,257,0.232669,996.0,24256550.419197,21981220.398678
Euclidean,1,500,2,1,0.069658,2.713655,202,203,0.180404,996.0,23378326.810005,22743919.737469
Euclidean,1,500,3,1,0.070289,4.235294,217,218,0.184436,996.0,23838761.831871,22829120.081094
Euclidean,1,500,4,1,0.079531,7.298247,234,235,0.196553,996.0,24798510.841585,22988654.269753
Euclidean,1,500,5,1,0.067658,1.475145,218,219,0.17263,996.0,23225407.149746,22882798.715566
Euclidean,1,500,6,1,0.070478,2.774255,211,212,0.173863,996.0,24709702.119493,24024191.976371
Euclidean,1,500,7,1,0.061814,1.344252,172,173,0.179595,996.0,23793718.904236,23473871.395536
Euclidean,1,500,8,1,0.076803,5.512558,231,232,0.19947,996.0,24016740.232963,22692803.465714
Euclidean,1,500,9,1,0.077659,3.39055,263,264,0.180758,996.0,24401724.793322,23574372.14206
Euclidean,1,500,10,1,0.072525,6.678689,227,228,0.176092,996.0,23869690.29366,22275507.861532
Euclidean,1,500,11,1,0.072916,1.943829,228,229,0.177022,996.0,24881690.968651,24398033.430594
Euclidean,1,500,12,1,0.069357,1.713331,206,207,0.177995,996.0,24825103.305061,24399767.097016
Euclidean,1,500,13,1,0.074243,3.279185,216,217,0.184267,996.0,23444381.851214,22675597.269209
Euclidean,1,500,14,1,0.07021,2.02197,213,214,0.175953,996.0,25175153.468707,24666119.425977
Euclidean,1,500,15,1,0.07042,1.398815,211,212,0.177344,996.0,24553278.47401,24209823.434851
Euclidean,1,500,16,1,0.072762,3.433933,233,234,0.178342,996.0,23258239.673977,22459567.287919
Euclidean,1,500,17,1,0.066025,5.815552,197,198,0.184854,996.0,25360587.548512,23885729.277104
Euclidean,1,500,18,1,0.067841,1.402274,190,191,0.180377,996.0,23909254.820971,23573981.586857
Euclidean,1,500,19,1,0.080622,10.445101,245,246,0.194081,996.0,25549431.944775,22880768.025028
Euclidean,1,500,20,1,0.078759,10.797249,226,227,0.213559,996.0,24349508.158422,21720431.039188
Euclidean,1,500,1,2,0.171405,13.693459,310,311,0.443633,2653.504823,24256550.419197,20934989.728508
Euclidean,1,500,2,2,0.158371,4.768722,308,309,0.414621,2666.550162,23378326.810005,22263479.304818
Euclidean,1,500,3,2,0.152038,12.208494,276,277,0.441567,2676.01444,23838761.831871,20928408.073811
Euclidean,1,500,4,2,0.172283,14.079007,301,302,0.470914,2669.960265,24798510.841585,21307126.65202
Euclidean,1,500,5,2,0.15417,12.671961,283,284,0.42737,2675.542254,23225407.149746,20282292.51796
Euclidean,1,500,6,2,0.181027,18.551362,328,329,0.449745,2667.155015,24709702.119493,20125715.840918
Euclidean,1,500,7,2,0.135388,2.255976,235,236,0.434555,2682.610169,23793718.904236,23256938.327284
Euclidean,1,500,8,2,0.146335,5.34723,271,272,0.417989,2644.338235,24016740.232963,22732509.812444
Euclidean,1,500,9,2,0.155212,6.005852,297,298,0.413003,2657.006711,24401724.793322,22936193.434175
Euclidean,1,500,10,2,0.154021,7.313612,301,302,0.413675,2661.715232,23869690.29366,22123953.806624
Euclidean,1,500,11,2,0.160441,9.021217,307,308,0.421412,2654.818182,24881690.968651,22637059.559699
Euclidean,1,500,12,2,0.145763,9.609458,272,273,0.425201,2656.813187,24825103.305061,22439545.417722
Euclidean,1,500,13,2,0.162551,4.206149,313,314,0.419844,2663.031847,23444381.851214,22458276.218585
Euclidean,1,500,14,2,0.155514,15.188326,290,291,0.43377,2674.742268,25175153.468707,21351469.182162
Euclidean,1,500,15,2,0.164922,4.712499,309,310,0.43619,2689.522581,24553278.47401,23396205.375166
Euclidean,1,500,16,2,0.147726,10.299023,278,279,0.422652,2656.530466,23258239.673977,20862868.195965
Euclidean,1,500,17,2,0.189946,18.767538,370,371,0.431299,2663.644205,25360587.548512,20601029.760758
Euclidean,1,500,18,2,0.192896,19.288256,360,361,0.443939,2671.080332,23909254.820971,19297576.472901
Euclidean,1,500,19,2,0.167574,22.427984,302,303,0.455129,2676.237624,25549431.944775,19819209.517642
Euclidean,1,500,20,2,0.181829,15.726126,331,332,0.453482,2653.939759,24349508.158422,20520273.739498
Euclidean,1,500,1,3,0.337282,20.159878,362,363,0.843796,5072.887052,24256550.419197,19366459.529985
Euclidean,1,500,2,3,0.324916,9.815104,349,350,0.833011,5148.994286,23378326.810005,21083719.761058
Euclidean,1,500,3,3,0.25942,13.826242,274,275,0.835145,5167.527273,23838761.831871,20542756.963374
Euclidean,1,500,4,3,0.329682,22.960572,352,353,0.849354,5090.617564,24798510.841585,19104630.791567
Euclidean,1,500,5,3,0.307076,16.288761,333,334,0.824865,5131.994012,23225407.149746,19442276.152477
Euclidean,1,500,6,3,0.304879,21.204999,328,329,0.835805,5168.881459,24709702.119493,19470009.958492
Euclidean,1,500,7,3,0.246062,3.09911,259,260,0.827427,5218.453846,23793718.904236,23056325.478912
Euclidean,1,500,8,3,0.273308,6.965048,300,301,0.807239,5069.10299,24016740.232963,22343962.663247
Euclidean,1,500,9,3,0.346307,15.572697,369,370,0.852165,5102.745946,24401724.793322,20601718.222497
Euclidean,1,500,10,3,0.304731,8.581793,341,342,0.800912,5179.046784,23869690.29366,21821242.844055
Euclidean,1,500,11,3,0.414199,19.719341,385,386,0.990254,5125.777202,24881690.968651,19975185.42004
Euclidean,1,500,12,3,0.296429,20.130021,321,322,0.822503,5093.142857,24825103.305061,19827804.720029
Euclidean,1,500,13,3,0.281963,4.585558,307,308,0.816133,5140.292208,23444381.851214,22369326.086706
Euclidean,1,500,14,3,0.32638,17.099966,350,351,0.843541,5227.179487,25175153.468707,20870210.816609
Euclidean,1,500,15,3,0.289495,5.287365,316,317,0.820158,5108.977918,24553278.47401,23255056.998491
Euclidean,1,500,16,3,0.282046,18.60703,313,314,0.799503,5044.318471,23258239.673977,18930571.962331
Euclidean,1,500,17,3,0.309398,19.434655,339,340,0.82225,5123.805882,25360587.548512,20431844.885282
Euclidean,1,500,18,3,0.329089,21.49546,351,352,0.847781,5103.988636,23909254.820971,18769850.580347
Euclidean,1,500,19,3,0.34043,23.177709,363,364,0.845849,5210.010989,25549431.944775,19627659.07029
Euclidean,1,500,20,3,0.270318,17.982836,293,294,0.814731,5153.931973,24349508.158422,19970775.995454
Euclidean,1,500,1,4,0.575638,25.713629,383,384,1.42276,8354.90625,24256550.419197,18019311.128383
Euclidean,1,500,2,4,0.541082,10.536532,350,351,1.453858,8631.994302,23378326.810005,20915061.993985
Euclidean,1,500,3,4,0.630136,16.144945,355,356,1.683747,8386.786517,23838761.831871,19990006.929354
Euclidean,1,500,4,4,0.588966,25.350995,386,387,1.439057,8386.55814,24798510.841585,18511841.616141
Euclidean,1,500,5,4,0.597561,16.777912,378,379,1.489855,8505.171504,23225407.149746,19328668.73303
Euclidean,1,500,6,4,0.563132,22.285226,368,369,1.438743,8480.271003,24709702.119493,19203089.185271
Euclidean,1,500,7,4,0.432795,3.358193,275,276,1.455877,8677.615942,23793718.904236,22994679.996378
Euclidean,1,500,8,4,0.618557,17.749082,402,403,1.460122,8302.600496,24016740.232963,19753989.29929
Euclidean,1,500,9,4,0.507122,15.554554,329,330,1.440297,8546.575758,24401724.793322,20606145.4348
Euclidean,1,500,10,4,0.489961,10.223861,323,324,1.420596,8470.938272,23869690.29366,21429286.241371
Euclidean,1,500,11,4,0.646714,14.588952,399,400,1.540475,8619.74,24881690.968651,21251712.924916
Euclidean,1,500,12,4,0.609521,18.786216,394,395,1.459985,8516.091139,24825103.305061,20161405.791627
Euclidean,1,500,13,4,0.639626,12.419069,363,364,1.662305,8465.82967,23444381.851214,20532807.987852
Euclidean,1,500,14,4,0.48561,20.837987,307,308,1.470971,8601.272727,25175153.468707,19929158.264179
Euclidean,1,500,15,4,0.545602,15.307691,359,360,1.431539,8467.477778,24553278.47401,20794738.379133
Euclidean,1,500,16,4,0.490577,19.737527,327,328,1.401573,8284.067073,23258239.673977,18667638.223879
Euclidean,1,500,17,4,0.528603,28.901913,337,338,1.474967,8626.467456,25360587.548512,18030892.531653
Euclidean,1,500,18,4,0.613324,22.676645,404,405,1.433938,8291.995062,23909254.820971,18487437.92529
Euclidean,1,500,19,4,0.646915,27.445223,407,408,1.509002,8556.666667,25549431.944775,18537333.375165
Euclidean,1,500,20,4,0.550399,23.092289,369,370,1.404265,8240.6,24349508.158422,18726649.455457
Euclidean,1,500,1,5,1.104441,26.07142,449,450,2.387409,12686.804444,24256550.419197,17932523.337527
Euclidean,1,500,2,5,0.965924,15.501019,388,389,2.404715,13019.203085,23378326.810005,19754448.009153
Euclidean,1,500,3,5,0.738481,16.053945,296,297,2.385269,12857.62963,23838761.831871,20011700.147016
Euclidean,1,500,4,5,0.836715,22.953639,335,336,2.394568,12881.035714,24798510.841585,19106350.079634
Euclidean,1,500,5,5,1.102173,18.692404,439,440,2.436695,12915.890909,23225407.149746,18884020.194322
Euclidean,1,500,6,5,0.898176,21.828178,368,369,2.346247,12716.428184,24709702.119493,19316024.296975
Euclidean,1,500,7,5,0.731975,4.853166,296,297,2.36438,12880.03367,23793718.904236,22638970.277635
Euclidean,1,500,8,5,0.867911,14.761111,353,354,2.36522,12615.59887,24016740.232963,20471602.462767
Euclidean,1,500,9,5,0.874845,15.721714,354,355,2.375006,12888.129577,24401724.793322,20565355.398972
Euclidean,1,500,10,5,0.926288,11.187919,336,337,2.658018,13055.661721,23869690.29366,21199168.666397
Euclidean,1,500,11,5,0.991791,26.852798,402,403,2.379136,12800.888337,24881690.968651,18200260.866577
